andel_kryss_valkrets,grund,id,kommun,mandat,namn,nummer,parti,partiprocent,partiröster,stol,summa_kryss_valkrets,summa_röster_valkrets,valkrets,ålder
"21,47",,148649,Gävle,21,Marie Rogsberg,6,S,31.96,21280,ersättare,14297,66582,Gävle,37
"21,47",,148650,Gävle,21,Torgny Jacobsson,7,S,31.96,21280,ersättare,14297,66582,Gävle,45
"21,47",,148651,Gävle,21,Ellinor Hedblom,8,S,31.96,21280,ersättare,14297,66582,Gävle,70
"21,47",,148652,Gävle,21,David Rabenius,9,S,31.96,21280,ersättare,14297,66582,Gävle,36
"21,47",,29340,Gävle,21,Jasmine Larsson,10,S,31.96,21280,ersättare,14297,66582,Gävle,33
"21,47",,148654,Gävle,21,Johan Johansson,11,S,31.96,21280,ersättare,14297,66582,Gävle,35
"21,47",P,340591,Gävle,6,Gin Akgul Hajo,1,V,8.98,5978,vald,14297,66582,Gävle,41
"21,47",J,343622,Gävle,6,Isabella Bexell,2,V,8.98,5978,vald,14297,66582,Gävle,36
"21,47",J,343623,Gävle,6,Tord Fredriksen,3,V,8.98,5978,vald,14297,66582,Gävle,48
"21,47",J,340839,Gävle,6,Kristina Sjöström,4,V,8.98,5978,vald,14297,66582,Gävle,60
"21,47",J,343625,Gävle,6,Owe Hellberg,5,V,8.98,5978,vald,14297,66582,Gävle,65
"21,47",J,343626,Gävle,6,Charlotta Lagnander,6,V,8.98,5978,vald,14297,66582,Gävle,59
"21,47",,340600,Gävle,6,Seppo Laine,1,V,8.98,5978,ersättare,14297,66582,Gävle,60
"21,47",,343628,Gävle,6,Maud Liljeqvist,2,V,8.98,5978,ersättare,14297,66582,Gävle,65
"21,47",,343629,Gävle,6,Jonas Ryberg,3,V,8.98,5978,ersättare,14297,66582,Gävle,33
"21,47",P,14258,Gävle,3,Therese Metz,1,MP,4.61,3071,vald,14297,66582,Gävle,34
"21,47",J,26694,Gävle,3,Emanuel Hort,2,MP,4.61,3071,vald,14297,66582,Gävle,34
"21,47",J,26695,Gävle,3,Helene Börjesson,3,MP,4.61,3071,vald,14297,66582,Gävle,52
"21,47",,26696,Gävle,3,Henrik Sundberg,1,MP,4.61,3071,ersättare,14297,66582,Gävle,45
"21,47",,26697,Gävle,3,Emelie Carlson Lejon,2,MP,4.61,3071,ersättare,14297,66582,Gävle,33
"21,47",P,340368,Gävle,11,Roger Hedlund,1,SD,17.22,11468,vald,14297,66582,Gävle,38
"21,47",P,340367,Gävle,11,Mattias Eriksson Falk,2,SD,17.22,11468,vald,14297,66582,Gävle,28
"21,47",J,340369,Gävle,11,Latifa Löfvenberg,3,SD,17.22,11468,vald,14297,66582,Gävle,44
"21,47",J,340370,Gävle,11,Richard Carlsson,4,SD,17.22,11468,vald,14297,66582,Gävle,42
"21,47",J,340371,Gävle,11,Lena Emanuelsson,5,SD,17.22,11468,vald,14297,66582,Gävle,36
"21,47",J,340372,Gävle,11,Marcus Lagerroos,6,SD,17.22,11468,vald,14297,66582,Gävle,24
"21,47",J,340373,Gävle,11,Wanja Delén,7,SD,17.22,11468,vald,14297,66582,Gävle,38
"21,47",J,340374,Gävle,11,Georgios Toris,8,SD,17.22,11468,vald,14297,66582,Gävle,50
"21,47",J,340375,Gävle,11,Lena Eriksson,9,SD,17.22,11468,vald,14297,66582,Gävle,57
"21,47",J,340376,Gävle,11,Patrik Lindholm,10,SD,17.22,11468,vald,14297,66582,Gävle,49
"21,47",J,340377,Gävle,11,Romel Rached,11,SD,17.22,11468,vald,14297,66582,Gävle,29
"21,47",,340378,Gävle,11,Anna Rosén,1,SD,17.22,11468,ersättare,14297,66582,Gävle,44
"21,47",,340379,Gävle,11,Olle Larsson,2,SD,17.22,11468,ersättare,14297,66582,Gävle,52
"21,47",,340380,Gävle,11,Bella Wåhlstedt,3,SD,17.22,11468,ersättare,14297,66582,Gävle,42
"21,47",,340381,Gävle,11,Mikael Forsberg,4,SD,17.22,11468,ersättare,14297,66582,Gävle,42
"21,47",,340382,Gävle,11,Linda Carlsson,5,SD,17.22,11468,ersättare,14297,66582,Gävle,35
"21,47",,340383,Gävle,11,Sven Malm,6,SD,17.22,11468,ersättare,14297,66582,Gävle,69
"36,67",P,63970,Östra Göinge,14,Patric Åberg,1,M,42.12,3795,vald,3304,9009,Östra Göinge,35
"36,67",J,63971,Östra Göinge,14,Camilla Westdahl,2,M,42.12,3795,vald,3304,9009,Östra Göinge,34
"36,67",J,63972,Östra Göinge,14,Martin Skagerholm,3,M,42.12,3795,vald,3304,9009,Östra Göinge,40
"36,67",J,63973,Östra Göinge,14,Erling Emsfors,4,M,42.12,3795,vald,3304,9009,Östra Göinge,66
"36,67",J,63974,Östra Göinge,14,Siv Larsson,5,M,42.12,3795,vald,3304,9009,Östra Göinge,66
"36,67",J,63975,Östra Göinge,14,Daniel Jönsson,6,M,42.12,3795,vald,3304,9009,Östra Göinge,26
"36,67",J,63976,Östra Göinge,14,Andréas Söderlund,7,M,42.12,3795,vald,3304,9009,Östra Göinge,43
"36,67",J,63977,Östra Göinge,14,Sofia Sommer,8,M,42.12,3795,vald,3304,9009,Östra Göinge,43
"36,67",J,63978,Östra Göinge,14,Camilla Dahlström,9,M,42.12,3795,vald,3304,9009,Östra Göinge,48
"36,67",J,63979,Östra Göinge,14,Stefan Mellblom,10,M,42.12,3795,vald,3304,9009,Östra Göinge,48
"36,67",J,63980,Östra Göinge,14,Jörgen Strand,11,M,42.12,3795,vald,3304,9009,Östra Göinge,71
"36,67",J,63981,Östra Göinge,14,Jon Marin,12,M,42.12,3795,vald,3304,9009,Östra Göinge,38
"36,67",J,63982,Östra Göinge,14,Inger Mattsson,13,M,42.12,3795,vald,3304,9009,Östra Göinge,71
"36,67",J,63983,Östra Göinge,14,Monika Bolling,14,M,42.12,3795,vald,3304,9009,Östra Göinge,64
"36,67",,63984,Östra Göinge,14,Ulf Gabrielson,1,M,42.12,3795,ersättare,3304,9009,Östra Göinge,50
"36,67",,63985,Östra Göinge,14,Marcus Svensson,2,M,42.12,3795,ersättare,3304,9009,Östra Göinge,31
"36,67",,63986,Östra Göinge,14,Patrik Thygesson,3,M,42.12,3795,ersättare,3304,9009,Östra Göinge,40
"36,67",,63987,Östra Göinge,14,Gordon Liljegren,4,M,42.12,3795,ersättare,3304,9009,Östra Göinge,31
"36,67",,63988,Östra Göinge,14,Bo Jönsson,5,M,42.12,3795,ersättare,3304,9009,Östra Göinge,61
"36,67",,63989,Östra Göinge,14,Jenny Betsikokos,6,M,42.12,3795,ersättare,3304,9009,Östra Göinge,42
"36,67",,63990,Östra Göinge,14,Johan Lindgren,7,M,42.12,3795,ersättare,3304,9009,Östra Göinge,41
"36,67",P,8505,Östra Göinge,2,Sofia Nilsson,1,C,5.46,492,vald,3304,9009,Östra Göinge,36
"36,67",J,35339,Östra Göinge,2,Olof Lindqvist,2,C,5.46,492,vald,3304,9009,Östra Göinge,49
"36,67",,81239,Östra Göinge,2,Esbjörn Svensson,1,C,5.46,492,ersättare,3304,9009,Östra Göinge,64
"36,67",,81240,Östra Göinge,2,Emma Flygare,2,C,5.46,492,ersättare,3304,9009,Östra Göinge,35
"36,67",P,31827,Östra Göinge,1,Magnus Nilsson,1,KD,3.44,310,vald,3304,9009,Östra Göinge,49
"36,67",,59408,Östra Göinge,1,Marie-Louise Fredin,1,KD,3.44,310,ersättare,3304,9009,Östra Göinge,61
"36,67",,63481,Östra Göinge,1,Anna-Lisa Simonsson,2,KD,3.44,310,ersättare,3304,9009,Östra Göinge,67
"36,67",P,97152,Östra Göinge,7,Anders Bengtsson,1,S,21.71,1956,vald,3304,9009,Östra Göinge,50
"36,67",J,97153,Östra Göinge,7,Lena Dahl Wahlgren,2,S,21.71,1956,vald,3304,9009,Östra Göinge,60
"36,67",J,97154,Östra Göinge,7,Sven-Arne Persson,3,S,21.71,1956,vald,3304,9009,Östra Göinge,56
"36,67",J,28284,Östra Göinge,7,Kristin Johansson,4,S,21.71,1956,vald,3304,9009,Östra Göinge,56
"36,67",J,97156,Östra Göinge,7,Lars-Stellan Jönsson,5,S,21.71,1956,vald,3304,9009,Östra Göinge,67
"36,67",J,97157,Östra Göinge,7,Johanna Lüddeckens,6,S,21.71,1956,vald,3304,9009,Östra Göinge,45
"36,67",J,28293,Östra Göinge,7,Miklos Liewehr,7,S,21.71,1956,vald,3304,9009,Östra Göinge,56
"36,67",,97159,Östra Göinge,7,Susanne Karlsson,1,S,21.71,1956,ersättare,3304,9009,Östra Göinge,63
"36,67",,97160,Östra Göinge,7,Niclas Malmberg,2,S,21.71,1956,ersättare,3304,9009,Östra Göinge,51
"36,67",,97161,Östra Göinge,7,Lena Svensson,3,S,21.71,1956,ersättare,3304,9009,Östra Göinge,60
"36,67",,97162,Östra Göinge,7,Joakim Vendel,4,S,21.71,1956,ersättare,3304,9009,Östra Göinge,50
"36,67",J,124690,Östra Göinge,1,Roland Nilsson,1,V,2.74,247,vald,3304,9009,Östra Göinge,67
"36,67",,124691,Östra Göinge,1,Thommy Svensson,1,V,2.74,247,ersättare,3304,9009,Östra Göinge,51
"36,67",,124692,Östra Göinge,1,Jeanette Svensson,2,V,2.74,247,ersättare,3304,9009,Östra Göinge,55
"36,67",P,67053,Östra Göinge,5,Daniel Nord,1,SD,16.25,1464,vald,3304,9009,Östra Göinge,29
"36,67",P,67055,Östra Göinge,5,Ann-Sofie Stolpe,2,SD,16.25,1464,vald,3304,9009,Östra Göinge,61
"36,67",J,67054,Östra Göinge,5,Lennart Ekström,3,SD,16.25,1464,vald,3304,9009,Östra Göinge,61
"36,67",J,67056,Östra Göinge,5,Lars Persson,4,SD,16.25,1464,vald,3304,9009,Östra Göinge,76
"36,67",J,67057,Östra Göinge,5,Stefan Wiloboken,5,SD,16.25,1464,vald,3304,9009,Östra Göinge,43
"36,67",,67058,Östra Göinge,5,Pierre Persson,1,SD,16.25,1464,ersättare,3304,9009,Östra Göinge,49
"36,67",,67059,Östra Göinge,5,Lisbeth Elmlund,2,SD,16.25,1464,ersättare,3304,9009,Östra Göinge,69
"36,67",,67060,Östra Göinge,5,Dennis Schuller,3,SD,16.25,1464,ersättare,3304,9009,Östra Göinge,64
"36,67",P,403041,Östra Göinge,1,Ann Ahlbin,1,MG,3.91,352,vald,3304,9009,Östra Göinge,52
"36,67",,403042,Östra Göinge,1,Percy Eriksson,1,MG,3.91,352,ersättare,3304,9009,Östra Göinge,43
"36,67",,403043,Östra Göinge,1,Marcus Jeppsson,2,MG,3.91,352,ersättare,3304,9009,Östra Göinge,35
"36,36",P,356647,Ragunda,8,Håkan Lindström,1,C,30.01,1045,vald,1266,3482,Ragunda,64
"36,36",P,356644,Ragunda,8,Mikael Westin,2,C,30.01,1045,vald,1266,3482,Ragunda,54
"36,36",J,356645,Ragunda,8,Larz Danielsson,3,C,30.01,1045,vald,1266,3482,Ragunda,52
"36,36",J,356646,Ragunda,8,Margareta Nordling,4,C,30.01,1045,vald,1266,3482,Ragunda,63
"36,36",J,356648,Ragunda,8,Annica Lindström,5,C,30.01,1045,vald,1266,3482,Ragunda,53
"36,36",J,356649,Ragunda,8,Karl Borglund,6,C,30.01,1045,vald,1266,3482,Ragunda,66
"36,36",J,356650,Ragunda,8,Isak Andersson Lexner,7,C,30.01,1045,vald,1266,3482,Ragunda,18
"36,36",J,356651,Ragunda,8,Håkan Schüberg,8,C,30.01,1045,vald,1266,3482,Ragunda,53
"36,36",,356652,Ragunda,8,Karl-Axel Andersson,1,C,30.01,1045,ersättare,1266,3482,Ragunda,56
"36,36",,356653,Ragunda,8,Ingrid Alf,2,C,30.01,1045,ersättare,1266,3482,Ragunda,76
"36,36",,356654,Ragunda,8,Birger Ajax,3,C,30.01,1045,ersättare,1266,3482,Ragunda,67
"36,36",,356655,Ragunda,8,Lennart Dahlström,4,C,30.01,1045,ersättare,1266,3482,Ragunda,51
"36,36",P,205313,Ragunda,1,Stefan Nilsson,1,KD,3.88,135,vald,1266,3482,Ragunda,70
"36,36",,205315,Ragunda,1,Karl-Erik Lundin,1,KD,3.88,135,ersättare,1266,3482,Ragunda,67
"36,36",,206005,Ragunda,1,Eva Lundin,2,KD,3.88,135,ersättare,1266,3482,Ragunda,66
"36,36",P,16877,Ragunda,9,Jonas Andersson,1,S,35.58,1239,vald,1266,3482,Ragunda,32
"36,36",J,16878,Ragunda,9,Jenny Palmquist,2,S,35.58,1239,vald,1266,3482,Ragunda,46
"36,36",J,8136,Ragunda,9,Roger Östlund,3,S,35.58,1239,vald,1266,3482,Ragunda,58
"36,36",J,16880,Ragunda,9,Elisabet Yngström,4,S,35.58,1239,vald,1266,3482,Ragunda,69
"36,36",J,16881,Ragunda,9,Lennart Skoog,5,S,35.58,1239,vald,1266,3482,Ragunda,64
"36,36",J,16882,Ragunda,9,Gudrun Wikén,6,S,35.58,1239,vald,1266,3482,Ragunda,69
"36,36",J,6462,Ragunda,9,Anders Frimert,7,S,35.58,1239,vald,1266,3482,Ragunda,45
"36,36",J,16884,Ragunda,9,Karin Ungh,8,S,35.58,1239,vald,1266,3482,Ragunda,62
"36,36",J,8153,Ragunda,9,Kjell Grafström,9,S,35.58,1239,vald,1266,3482,Ragunda,70
"36,36",,16886,Ragunda,9,Annika Nilsson,1,S,35.58,1239,ersättare,1266,3482,Ragunda,50
"36,36",,16887,Ragunda,9,Johan Palmquist,2,S,35.58,1239,ersättare,1266,3482,Ragunda,48
"36,36",,16888,Ragunda,9,Alva Nylander,3,S,35.58,1239,ersättare,1266,3482,Ragunda,18
"36,36",,16889,Ragunda,9,Bob M Jonsson,4,S,35.58,1239,ersättare,1266,3482,Ragunda,56
"36,36",,16890,Ragunda,9,Gunilla Olsson,5,S,35.58,1239,ersättare,1266,3482,Ragunda,66
"36,36",J,253073,Ragunda,1,Catarina Raswill Antan,1,V,3.42,119,vald,1266,3482,Ragunda,65
"36,36",P,150262,Ragunda,3,Peter Sandström,1,SD,11.14,388,vald,1266,3482,Ragunda,45
"36,36",P,106462,Ragunda,3,Ulla Vikander,2,SD,11.14,388,vald,1266,3482,Ragunda,61
"36,36",J,,Ragunda,3,Kunde inte utses,3,SD,11.14,388,vald,1266,3482,Ragunda,
"36,36",P,392947,Ragunda,3,Eva Sundin,1,AfR,13.47,469,vald,1266,3482,Ragunda,51
"36,36",J,392948,Ragunda,3,Elisabeth Björklund,2,AfR,13.47,469,vald,1266,3482,Ragunda,68
"36,36",J,392949,Ragunda,3,Birgitta Orrebo,3,AfR,13.47,469,vald,1266,3482,Ragunda,52
"36,36",,392950,Ragunda,3,Susanne Söderström,1,AfR,13.47,469,ersättare,1266,3482,Ragunda,56
"36,36",,392951,Ragunda,3,Jan Erik Westman,2,AfR,13.47,469,ersättare,1266,3482,Ragunda,63
"27,70",P,243430,Uddevalla,9,Carin Ramneskär,1,M,14.71,5315,vald,10010,36131,Uddevalla,65
"27,70",J,254205,Uddevalla,9,Mikael Staxäng,2,M,14.71,5315,vald,10010,36131,Uddevalla,63
"27,70",J,256009,Uddevalla,9,Roger Ekeroos,3,M,14.71,5315,vald,10010,36131,Uddevalla,51
"27,70",J,256010,Uddevalla,9,Ingela Ruthner,4,M,14.71,5315,vald,10010,36131,Uddevalla,75
"27,70",J,254213,Uddevalla,9,Johanna Ramneskär,5,M,14.71,5315,vald,10010,36131,Uddevalla,34
"27,70",J,256012,Uddevalla,9,Niklas Moe,6,M,14.71,5315,vald,10010,36131,Uddevalla,27
"27,70",J,254220,Uddevalla,9,Gösta Dahlberg,7,M,14.71,5315,vald,10010,36131,Uddevalla,69
"27,70",J,256014,Uddevalla,9,Jens Borgland,8,M,14.71,5315,vald,10010,36131,Uddevalla,35
"27,70",J,256015,Uddevalla,9,Camilla Josefsson,9,M,14.71,5315,vald,10010,36131,Uddevalla,49
"27,70",,256016,Uddevalla,9,Johan Augustsson,1,M,14.71,5315,ersättare,10010,36131,Uddevalla,35
"27,70",,256017,Uddevalla,9,Sture Svennberg,2,M,14.71,5315,ersättare,10010,36131,Uddevalla,76
"27,70",,243440,Uddevalla,9,Mikael Nyman,3,M,14.71,5315,ersättare,10010,36131,Uddevalla,60
"27,70",,254229,Uddevalla,9,Fredrik Södersten,4,M,14.71,5315,ersättare,10010,36131,Uddevalla,44
"27,70",,243435,Uddevalla,9,Henrik Sundström,5,M,14.71,5315,ersättare,10010,36131,Uddevalla,45
"27,70",P,1899,Uddevalla,4,Hosam Waarie,1,C,6.93,2503,vald,10010,36131,Uddevalla,54
"27,70",P,1943,Uddevalla,4,Elving Andersson,2,C,6.93,2503,vald,10010,36131,Uddevalla,65
"27,70",J,1970,Uddevalla,4,Camilla Olsson,3,C,6.93,2503,vald,10010,36131,Uddevalla,51
"27,70",J,1885,Uddevalla,4,Torsten Torstensson,4,C,6.93,2503,vald,10010,36131,Uddevalla,67
"27,70",,7642,Uddevalla,4,Stig Olsson,1,C,6.93,2503,ersättare,10010,36131,Uddevalla,57
"27,70",,7643,Uddevalla,4,Marie Pettersson,2,C,6.93,2503,ersättare,10010,36131,Uddevalla,47
"27,70",P,246335,Uddevalla,4,Rolf Jonsson,1,L,5.83,2106,vald,10010,36131,Uddevalla,66
"27,70",P,246337,Uddevalla,4,Roger Johansson,2,L,5.83,2106,vald,10010,36131,Uddevalla,65
"27,70",J,246336,Uddevalla,4,Maria Johansson,3,L,5.83,2106,vald,10010,36131,Uddevalla,41
"27,70",J,246338,Uddevalla,4,Gerd Andersson,4,L,5.83,2106,vald,10010,36131,Uddevalla,70
"27,70",,246339,Uddevalla,4,Claes Dahlgren,1,L,5.83,2106,ersättare,10010,36131,Uddevalla,70
"27,70",,246340,Uddevalla,4,Carl-Johan Sernestrand,2,L,5.83,2106,ersättare,10010,36131,Uddevalla,68
"27,70",P,248797,Uddevalla,4,Magnus Jacobsson,1,KD,7.07,2553,vald,10010,36131,Uddevalla,50
"27,70",P,249627,Uddevalla,4,Jonas Sandwall,2,KD,7.07,2553,vald,10010,36131,Uddevalla,37
"27,70",J,249625,Uddevalla,4,Christina Nilsson,3,KD,7.07,2553,vald,10010,36131,Uddevalla,46
"27,70",J,249208,Uddevalla,4,David Sahlsten,4,KD,7.07,2553,vald,10010,36131,Uddevalla,36
"27,70",,249206,Uddevalla,4,Karin Johansson,1,KD,7.07,2553,ersättare,10010,36131,Uddevalla,66
"27,70",,249629,Uddevalla,4,Jerker Lundin,2,KD,7.07,2553,ersättare,10010,36131,Uddevalla,53
"27,70",J,49460,Uddevalla,16,Anna-Lena Heydar,1,S,26.11,9432,vald,10010,36131,Uddevalla,56
"27,70",J,49461,Uddevalla,16,Ingemar Samuelsson,2,S,26.11,9432,vald,10010,36131,Uddevalla,60
"27,70",J,49462,Uddevalla,16,Paula Berger,3,S,26.11,9432,vald,10010,36131,Uddevalla,53
"27,70",J,49463,Uddevalla,16,Stefan Skoglund,4,S,26.11,9432,vald,10010,36131,Uddevalla,43
"27,70",J,49464,Uddevalla,16,Annelie Högberg,5,S,26.11,9432,vald,10010,36131,Uddevalla,53
"27,70",J,49465,Uddevalla,16,Kenneth Engelbrektsson,6,S,26.11,9432,vald,10010,36131,Uddevalla,63
"27,70",J,49466,Uddevalla,16,Cecilia Sandberg,7,S,26.11,9432,vald,10010,36131,Uddevalla,52
"27,70",J,49467,Uddevalla,16,Sonny Persson,8,S,26.11,9432,vald,10010,36131,Uddevalla,71
"27,70",J,49468,Uddevalla,16,Louise Åsenfors,9,S,26.11,9432,vald,10010,36131,Uddevalla,45
"27,70",J,49469,Uddevalla,16,Per-Erik Holmberg,10,S,26.11,9432,vald,10010,36131,Uddevalla,46
"27,70",J,49470,Uddevalla,16,Susanne Grönvall,11,S,26.11,9432,vald,10010,36131,Uddevalla,56
"27,70",J,49471,Uddevalla,16,Tobias Andreasson,12,S,26.11,9432,vald,10010,36131,Uddevalla,60
"27,70",J,49472,Uddevalla,16,Susanne Börjesson,13,S,26.11,9432,vald,10010,36131,Uddevalla,50
"27,70",J,49473,Uddevalla,16,Glenn Patriksson,14,S,26.11,9432,vald,10010,36131,Uddevalla,46
"27,70",J,49474,Uddevalla,16,Carina Åström,15,S,26.11,9432,vald,10010,36131,Uddevalla,64
"27,70",J,49475,Uddevalla,16,Tommy Strand,16,S,26.11,9432,vald,10010,36131,Uddevalla,64
"27,70",,49476,Uddevalla,16,Marie-Louise Ekberg,1,S,26.11,9432,ersättare,10010,36131,Uddevalla,54
"27,70",,49477,Uddevalla,16,Robert Wendel,2,S,26.11,9432,ersättare,10010,36131,Uddevalla,56
"27,70",,49478,Uddevalla,16,Veronica Vendel,3,S,26.11,9432,ersättare,10010,36131,Uddevalla,47
"27,70",,49479,Uddevalla,16,Jan-Olof Andersson,4,S,26.11,9432,ersättare,10010,36131,Uddevalla,63
"27,70",,49480,Uddevalla,16,Margareta Wendel,5,S,26.11,9432,ersättare,10010,36131,Uddevalla,52
"27,70",,49481,Uddevalla,16,Taisir Ali Kassem,6,S,26.11,9432,ersättare,10010,36131,Uddevalla,55
"27,70",,49482,Uddevalla,16,Catharina Hernod,7,S,26.11,9432,ersättare,10010,36131,Uddevalla,62
"27,70",,49483,Uddevalla,16,Åke Granath,8,S,26.11,9432,ersättare,10010,36131,Uddevalla,58
"27,70",P,234428,Uddevalla,4,David Höglund Velasquez,1,V,7.1,2565,vald,10010,36131,Uddevalla,28
"27,70",J,324486,Uddevalla,4,Jaana Järvitalo,2,V,7.1,2565,vald,10010,36131,Uddevalla,57
"27,70",J,234436,Uddevalla,4,Kerstin Joelsson-Wallsby,3,V,7.1,2565,vald,10010,36131,Uddevalla,60
"27,70",J,234445,Uddevalla,4,Ilir Kastrati,4,V,7.1,2565,vald,10010,36131,Uddevalla,30
"27,70",,324489,Uddevalla,4,Anya Wrigman,1,V,7.1,2565,ersättare,10010,36131,Uddevalla,55
"27,70",,324490,Uddevalla,4,Lars-Olof Laxrot,2,V,7.1,2565,ersättare,10010,36131,Uddevalla,69
"27,70",J,146637,Uddevalla,3,Jarmo Uusitalo,1,MP,4.42,1598,vald,10010,36131,Uddevalla,62
"27,70",J,146638,Uddevalla,3,Karna Thomasdotter,2,MP,4.42,1598,vald,10010,36131,Uddevalla,36
"27,70",J,146639,Uddevalla,3,Lars Eide Andersson,3,MP,4.42,1598,vald,10010,36131,Uddevalla,51
"27,70",,146640,Uddevalla,3,Ann-Marie Viblom,1,MP,4.42,1598,ersättare,10010,36131,Uddevalla,60
"27,70",,146641,Uddevalla,3,Ole Borch,2,MP,4.42,1598,ersättare,10010,36131,Uddevalla,77
"27,70",P,68512,Uddevalla,9,Martin Pettersson,1,SD,14.3,5165,vald,10010,36131,Uddevalla,33
"27,70",J,68513,Uddevalla,9,Rolf Carlson,2,SD,14.3,5165,vald,10010,36131,Uddevalla,71
"27,70",J,68514,Uddevalla,9,Rose-Marie Antonsson,3,SD,14.3,5165,vald,10010,36131,Uddevalla,66
"27,70",J,68515,Uddevalla,9,Thommy Karlin,4,SD,14.3,5165,vald,10010,36131,Uddevalla,69
"27,70",J,68516,Uddevalla,9,Elena Tibblin,5,SD,14.3,5165,vald,10010,36131,Uddevalla,51
"27,70",J,68517,Uddevalla,9,Stefan Eliasson,6,SD,14.3,5165,vald,10010,36131,Uddevalla,52
"27,70",J,68518,Uddevalla,9,Marjut Laine,7,SD,14.3,5165,vald,10010,36131,Uddevalla,62
"27,70",J,68519,Uddevalla,9,Krzysztof Swiniarski,8,SD,14.3,5165,vald,10010,36131,Uddevalla,38
"27,70",J,495765,Uddevalla,9,Corinne Bergström,9,SD,14.3,5165,vald,10010,36131,Uddevalla,38
"27,70",,68520,Uddevalla,9,John Alexandersson,1,SD,14.3,5165,ersättare,10010,36131,Uddevalla,28
"27,70",,68521,Uddevalla,9,Mattias Forseng,2,SD,14.3,5165,ersättare,10010,36131,Uddevalla,46
"27,70",,68522,Uddevalla,9,Teodor Winter,3,SD,14.3,5165,ersättare,10010,36131,Uddevalla,18
"27,70",,68523,Uddevalla,9,Andreas Svensson,4,SD,14.3,5165,ersättare,10010,36131,Uddevalla,39
"27,70",,68524,Uddevalla,9,Anders Andersson,5,SD,14.3,5165,ersättare,10010,36131,Uddevalla,70
"27,70",P,9658,Uddevalla,8,Ann-Charlott Gustafsson,1,UddP,12.5,4516,vald,10010,36131,Uddevalla,61
"27,70",J,58832,Uddevalla,8,Christer Hasslebäck,2,UddP,12.5,4516,vald,10010,36131,Uddevalla,62
"27,70",J,2920,Uddevalla,8,Merja Henning,3,UddP,12.5,4516,vald,10010,36131,Uddevalla,61
"27,70",J,58834,Uddevalla,8,Bjarne Rehnberg,4,UddP,12.5,4516,vald,10010,36131,Uddevalla,73
"27,70",J,58835,Uddevalla,8,Caroline Henriksson,5,UddP,12.5,4516,vald,10010,36131,Uddevalla,45
"27,70",J,2924,Uddevalla,8,Kent Andreasson,6,UddP,12.5,4516,vald,10010,36131,Uddevalla,57
"27,70",J,58837,Uddevalla,8,Majvor Abdon,7,UddP,12.5,4516,vald,10010,36131,Uddevalla,76
"27,70",J,58838,Uddevalla,8,Lars Olsson,8,UddP,12.5,4516,vald,10010,36131,Uddevalla,46
"27,70",,15449,Uddevalla,8,Manal Keryo,1,UddP,12.5,4516,ersättare,10010,36131,Uddevalla,37
"27,70",,58840,Uddevalla,8,Kenth Johansson,2,UddP,12.5,4516,ersättare,10010,36131,Uddevalla,66
"27,70",,2919,Uddevalla,8,Joakim Persson,3,UddP,12.5,4516,ersättare,10010,36131,Uddevalla,38
"27,70",,2918,Uddevalla,8,Richard Bergström,4,UddP,12.5,4516,ersättare,10010,36131,Uddevalla,66
"42,59",P,46167,Ljungby,13,Magnus Gunnarsson,1,M,25.65,4646,vald,7716,18115,Ljungby,51
"42,59",J,46029,Ljungby,13,Ann-Charlotte Wiesel,2,M,25.65,4646,vald,7716,18115,Ljungby,66
"42,59",J,45926,Ljungby,13,Marcus Walldén,3,M,25.65,4646,vald,7716,18115,Ljungby,47
"42,59",J,45928,Ljungby,13,Gunilla Åström,4,M,25.65,4646,vald,7716,18115,Ljungby,52
"42,59",J,46171,Ljungby,13,Ulla Hansson,5,M,25.65,4646,vald,7716,18115,Ljungby,68
"42,59",J,45947,Ljungby,13,Tilda Ragnarsson,6,M,25.65,4646,vald,7716,18115,Ljungby,22
"42,59",J,46173,Ljungby,13,Bo Ederström,7,M,25.65,4646,vald,7716,18115,Ljungby,68
"42,59",J,45913,Ljungby,13,Thomas Ragnarsson,8,M,25.65,4646,vald,7716,18115,Ljungby,48
"42,59",J,46175,Ljungby,13,Frederik Svärd,9,M,25.65,4646,vald,7716,18115,Ljungby,57
"42,59",J,46176,Ljungby,13,Lars Nordqvist,10,M,25.65,4646,vald,7716,18115,Ljungby,62
"42,59",J,46177,Ljungby,13,Alma Svensson,11,M,25.65,4646,vald,7716,18115,Ljungby,19
"42,59",J,46178,Ljungby,13,Stefan Bramstedt,12,M,25.65,4646,vald,7716,18115,Ljungby,72
"42,59",J,46179,Ljungby,13,Thomas Jeppsson,13,M,25.65,4646,vald,7716,18115,Ljungby,76
"42,59",,46180,Ljungby,13,Mats Karlsson,1,M,25.65,4646,ersättare,7716,18115,Ljungby,59
"42,59",,46181,Ljungby,13,Ann-Kristin Petersson,2,M,25.65,4646,ersättare,7716,18115,Ljungby,62
"42,59",,46182,Ljungby,13,Peter Berg,3,M,25.65,4646,ersättare,7716,18115,Ljungby,70
"42,59",,46183,Ljungby,13,Daniel Svensson,4,M,25.65,4646,ersättare,7716,18115,Ljungby,42
"42,59",,46048,Ljungby,13,Josefine Jernberg,5,M,25.65,4646,ersättare,7716,18115,Ljungby,34
"42,59",,46185,Ljungby,13,Cecilia Löf,6,M,25.65,4646,ersättare,7716,18115,Ljungby,52
