id,kandidat,kommun,kryssandel,lista,namn,nr,parti,personkryss,valkrets,valsedelnummer
255804,,Mölndal,0.21,personval,Göran Isacsson,20,M,22,Mölndal,
255813,,Mölndal,0.17,personval,Per H Elofsson,22,M,18,Mölndal,
255809,,Mölndal,0.16,personval,Ulf Bo Nilsson,23,M,17,Mölndal,
255807,,Mölndal,0.14,personval,Annikka Hedberg,24,M,15,Mölndal,
255814,,Mölndal,0.13,personval,Kenneth Viberg,25,M,14,Mölndal,
255805,,Mölndal,0.13,personval,Gerhard Bengtsson,26,M,13,Mölndal,
255826,,Mölndal,0.12,personval,Kevin Wesley,27,M,12,Mölndal,
255816,,Mölndal,0.11,personval,Charlotte Carlmark,28,M,11,Mölndal,
255822,,Mölndal,0.11,personval,Isabelle Vramsten,28,M,11,Mölndal,
255815,,Mölndal,0.09,personval,Alen Bejatovic,30,M,9,Mölndal,
255821,,Mölndal,0.08,personval,Hacer Ok,31,M,8,Mölndal,
253940,,Mölndal,0.06,personval,Anders Eriksson,32,M,6,Mölndal,
255823,,Mölndal,0.06,personval,Gun Edin,32,M,6,Mölndal,
255825,,Mölndal,0.04,personval,Jakob Sellberg,34,M,4,Mölndal,
255824,,Mölndal,0.04,personval,Joakim Wikström,34,M,4,Mölndal,
255820,,Mölndal,0.04,personval,Stefan Engwall,34,M,4,Mölndal,
255828,,Mölndal,0.03,personval,Haris Maslo,37,M,3,Mölndal,
255819,,Mölndal,0.01,personval,Ingela Ohldin,38,M,1,Mölndal,
133477,,Mölndal,4.57,personval,Sara Janhäll,1,C,136,Mölndal,
133478,,Mölndal,4.07,personval,Eric Nilsson,2,C,121,Mölndal,
133476,,Mölndal,3.83,personval,Maria Martini,3,C,114,Mölndal,
37598,,Mölndal,2.79,personval,Anders Ådahl,4,C,83,Mölndal,
133475,,Mölndal,2.55,personval,Ingemar Johansson,5,C,76,Mölndal,
133479,,Mölndal,1.31,personval,Louise Weinreder,6,C,39,Mölndal,
133480,,Mölndal,1.28,personval,Christian Thomasson,7,C,38,Mölndal,
133481,,Mölndal,0.97,personval,Elisabeth Gårdbäck,8,C,29,Mölndal,
133485,,Mölndal,0.94,personval,Jonathan Sarge,9,C,28,Mölndal,
133484,,Mölndal,0.81,personval,Mikael Johansson,10,C,24,Mölndal,
133488,,Mölndal,0.54,personval,Margareta Eklund-Jimar,11,C,16,Mölndal,
133486,,Mölndal,0.47,personval,Lennart Börjesson,12,C,14,Mölndal,
133483,,Mölndal,0.34,personval,Carin Hedqvist,13,C,10,Mölndal,
133482,,Mölndal,0.34,personval,Rolf Claesson,13,C,10,Mölndal,
133489,,Mölndal,0.13,personval,Ebbe Bergqvist,15,C,4,Mölndal,
133490,,Mölndal,0.07,personval,Rune Larsson,16,C,2,Mölndal,
277381,,Mölndal,6.15,personval,Elin Andersson,1,L,287,Mölndal,
277380,,Mölndal,3.9,personval,Marcus Claesson,2,L,182,Mölndal,
277388,,Mölndal,2.44,personval,Jakob Norrhall,3,L,114,Mölndal,
277385,,Mölndal,1.31,personval,Carina Ekedahl,4,L,61,Mölndal,
277382,,Mölndal,1.24,personval,Glenn Grimhage,5,L,58,Mölndal,
277383,,Mölndal,0.99,personval,Delaram Esmaeili,6,L,46,Mölndal,
277387,,Mölndal,0.6,personval,Catharina Benzel,7,L,28,Mölndal,
277386,,Mölndal,0.49,personval,Fredrik Lesell,8,L,23,Mölndal,
277389,,Mölndal,0.47,personval,Anita Almqvist,9,L,22,Mölndal,
277390,,Mölndal,0.43,personval,Lars Ramboldt,10,L,20,Mölndal,
277396,,Mölndal,0.41,personval,Marcus Hjalmarsson,11,L,19,Mölndal,
277384,,Mölndal,0.41,personval,Margareta Krakowski,11,L,19,Mölndal,
277399,,Mölndal,0.32,personval,Anna Aldrin,13,L,15,Mölndal,
277398,,Mölndal,0.3,personval,Mikael R Svensson,14,L,14,Mölndal,
277395,,Mölndal,0.28,personval,Anders Kjellström,15,L,13,Mölndal,
277394,,Mölndal,0.28,personval,Sarah Skogberg,15,L,13,Mölndal,
277393,,Mölndal,0.24,personval,Christian Simmons,17,L,11,Mölndal,
277401,,Mölndal,0.19,personval,Marita Aronson,18,L,9,Mölndal,
277400,,Mölndal,0.15,personval,Bertil Levin,19,L,7,Mölndal,
277391,,Mölndal,0.13,personval,Christer Schale,20,L,6,Mölndal,
277397,,Mölndal,0.09,personval,Ulla Nilmander Jensen,21,L,4,Mölndal,
277392,,Mölndal,0.06,personval,Anna-Lisa Hellsing,22,L,3,Mölndal,
277402,,Mölndal,0.04,personval,[Inte lämnat förklaring],23,L,2,Mölndal,
277404,,Mölndal,0.04,personval,[Inte lämnat förklaring],23,L,2,Mölndal,
